set	sample_id	contig_id	ORF_ID	Best_Hit_ARO	ARO	Cut_Off	Best_Identities	Percentage_Length_of_Reference_Sequence	Drug_Class	Resistance_Mechanism	AMR_Gene_Family	Antibiotic	matched_to_genomad	genomad_context	chromosome_score	plasmid_score	virus_score
pilot8	ERR1713334	k141_140132	k141_140132_1 # 2 # 1975 # -1 # ID=12921_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.599	adeF	3000777	Strict	65.91	62.13	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	tetracycline	yes	plasmid_like	0.274	0.46	0.2661
pilot8	ERR1713334	k141_8337	k141_8337_2 # 507 # 1292 # 1 # ID=13457_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.673	vanY gene in vanB cluster	3002956	Strict	26.94	97.39	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	vancomycin	yes	plasmid_like	0.346	0.5204	0.1336
pilot8	ERR1713334	k141_404997	k141_404997_2 # 452 # 1273 # -1 # ID=13731_2;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.527	bacA	3002986	Strict	99.63	100.00	peptide antibiotic	antibiotic target alteration	undecaprenyl pyrophosphate related proteins	bacitracin; bacitracin A; bacitracin B; bacitracin F	yes	chromosome_like	0.6201	0.2874	0.0925
pilot8	ERR1713334	k141_140850	k141_140850_2 # 811 # 1143 # 1 # ID=13959_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.408	qacJ	3007014	Strict	40.38	102.80	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	benzalkonium chloride	yes	plasmid_like	0.0663	0.7747	0.159
pilot8	ERR1713334	k141_338859	k141_338859_5 # 2831 # 3988 # 1 # ID=14115_5;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.546	mdtE	3000795	Perfect	100.0	100.00	macrolide antibiotic; fluoroquinolone antibiotic; penam	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	erythromycin; cloxacillin; oxacillin; norfloxacin	yes	plasmid_like	0.1555	0.734	0.1105
pilot8	ERR1713334	k141_9527	k141_9527_2 # 208 # 1038 # -1 # ID=15304_2;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.626	vanY gene in vanB cluster	3002956	Strict	31.18	102.99	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	vancomycin	yes	chromosome_like	0.5165	0.3508	0.1327
pilot8	ERR1713334	k141_274171	k141_274171_2 # 290 # 1849 # -1 # ID=16016_2;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.321	vanT gene in vanG cluster	3002972	Strict	33.33	72.89	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	vancomycin	yes	chromosome_like	0.7491	0.1313	0.1196
pilot8	ERR1713334	k141_408628	k141_408628_3 # 1140 # 1472 # -1 # ID=19573_3;partial=00;start_type=GTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.511	qacL	3005098	Strict	98.18	100.00	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump		yes	plasmid_like	0.0794	0.8205	0.1001
pilot8	ERR1713334	k141_12446	k141_12446_3 # 1996 # 5136 # -1 # ID=19812_3;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.610	adeF	3000777	Strict	43.49	98.77	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	tetracycline	yes	chromosome_like	0.4677	0.443	0.0893
pilot8	ERR1713334	k141_342786	k141_342786_1 # 652 # 1365 # 1 # ID=20039_1;partial=01;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.289	Erm(52)	3007041	Strict	99.58	77.02	macrolide antibiotic; lincosamide antibiotic; streptogramin antibiotic	antibiotic target alteration	Erm 23S ribosomal RNA methyltransferase	clindamycin	yes	plasmid_like	0.2752	0.5227	0.2021
pilot8	ERR1713334	k141_276897	k141_276897_1 # 279 # 1205 # 1 # ID=20179_1;partial=01;start_type=TTG;rbs_motif=AAA;rbs_spacer=14bp;gc_cont=0.562	vanW gene in vanI cluster	3003724	Strict	30.0	82.84	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	vancomycin; teicoplanin	yes	chromosome_like	0.4303	0.4046	0.1651
pilot8	ERR1713334	k141_211714	k141_211714_3 # 2010 # 2852 # 1 # ID=20956_3;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=11bp;gc_cont=0.374	OXA-58	3001611	Perfect	100.0	100.00	carbapenem; cephalosporin; penam	antibiotic inactivation	OXA beta-lactamase	cloxacillin; oxacillin; cefalotin	yes	plasmid_like	0.1594	0.7922	0.0484
pilot8	ERR1713334	k141_146179	k141_146179_4 # 2641 # 3849 # -1 # ID=22375_4;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=3-4bp;gc_cont=0.553	mdtH	3001216	Perfect	100.0	100.00	fluoroquinolone antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	enoxacin; norfloxacin	yes	plasmid_like	0.0951	0.8495	0.0555
pilot8	ERR1713334	k141_212596	k141_212596_3 # 967 # 1896 # 1 # ID=22430_3;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.683	vanY gene in vanB cluster	3002956	Strict	34.93	115.30	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	vancomycin	yes	chromosome_like	0.4808	0.4484	0.0708
pilot8	ERR1713334	k141_278324	k141_278324_16 # 15004 # 16071 # -1 # ID=22472_16;partial=00;start_type=ATG;rbs_motif=GGTG;rbs_spacer=7bp;gc_cont=0.507	vanG	3002909	Strict	42.17	101.72	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; Van ligase	vancomycin	yes	chromosome_like	0.9697	0.0206	0.0097
pilot8	ERR1713334	k141_212656	k141_212656_2 # 1861 # 2829 # -1 # ID=22510_2;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.506	PmrF	3003578	Strict	99.38	100.00	peptide antibiotic	antibiotic target alteration	pmr phosphoethanolamine transferase	polymyxin B	yes	virus_like	0.196	0.3971	0.4069
pilot8	ERR1713334	k141_344616	k141_344616_2 # 1351 # 2508 # -1 # ID=22807_2;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.526	AcrE	3000499	Strict	99.74	100.00	fluoroquinolone antibiotic; cephalosporin; cephamycin; penam	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	ciprofloxacin	yes	plasmid_like	0.0614	0.8853	0.0533
pilot8	ERR1713334	k141_344616	k141_344616_3 # 2907 # 3569 # 1 # ID=22807_3;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.442	AcrS	3000656	Strict	99.55	100.00	fluoroquinolone antibiotic; cephalosporin; glycylcycline; cephamycin; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; disinfecting agents and antiseptics	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	tigecycline; ciprofloxacin; tetracycline; rifampin; chloramphenicol; ampicillin; cefalotin; triclosan	yes	plasmid_like	0.0614	0.8853	0.0533
pilot8	ERR1713334	k141_80662	k141_80662_1 # 3 # 920 # 1 # ID=23263_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.626	vanY gene in vanG cluster	3002959	Strict	40.4	109.32	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	vancomycin	yes	virus_like	0.3384	0.3021	0.3595
pilot8	ERR1713334	k141_146847	k141_146847_2 # 459 # 1271 # 1 # ID=23365_2;partial=00;start_type=ATG;rbs_motif=AGGAG/GGAGG;rbs_spacer=11-12bp;gc_cont=0.597	vanY gene in vanF cluster	3002958	Strict	34.62	92.15	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	vancomycin	yes	plasmid_like	0.4318	0.465	0.1032
pilot8	ERR1713334	k141_147268	k141_147268_1 # 1 # 648 # 1 # ID=24016_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.633	vanY gene in vanB cluster	3002956	Strict	33.33	80.22	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	vancomycin	yes	virus_like	0.0522	0.4494	0.4984
pilot8	ERR1713334	k141_279374	k141_279374_8 # 9717 # 10787 # 1 # ID=24134_8;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.289	vanT gene in vanG cluster	3002972	Strict	33.79	50.00	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	vancomycin	yes	chromosome_like	0.8353	0.1072	0.0575
pilot8	ERR1713334	k141_411952	k141_411952_1 # 1 # 1272 # -1 # ID=24541_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.310	vanW gene in vanI cluster	3003724	Strict	32.74	113.67	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	vancomycin; teicoplanin	yes	chromosome_like	0.3909	0.2942	0.3149
pilot8	ERR1713334	k141_280019	k141_280019_1 # 140 # 1240 # -1 # ID=25198_1;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.557	vanT gene in vanG cluster	3002972	Strict	33.33	51.40	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	vancomycin	yes	plasmid_like	0.2107	0.6631	0.1261
pilot8	ERR1713334	k141_347112	k141_347112_3 # 1306 # 3867 # 1 # ID=26522_3;partial=00;start_type=GTG;rbs_motif=AAAA;rbs_spacer=3bp;gc_cont=0.366	vanT gene in vanG cluster	3002972	Strict	35.31	119.80	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	vancomycin	yes	chromosome_like	0.9734	0.0191	0.0075
pilot8	ERR1713334	k141_17049	k141_17049_5 # 2258 # 3463 # -1 # ID=26919_5;partial=00;start_type=ATG;rbs_motif=AAA;rbs_spacer=10bp;gc_cont=0.413	Mef(En2)	3004659	Strict	99.5	100.00	macrolide antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump		yes	plasmid_like	0.0024	0.9926	0.005
pilot8	ERR1713334	k141_479615	k141_479615_2 # 487 # 1299 # 1 # ID=27052_2;partial=00;start_type=ATG;rbs_motif=AGGAG/GGAGG;rbs_spacer=11-12bp;gc_cont=0.619	vanY gene in vanF cluster	3002958	Strict	34.97	92.15	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	vancomycin	yes	plasmid_like	0.3604	0.4327	0.2069
pilot8	ERR1713334	k141_414417	k141_414417_7 # 6156 # 6503 # -1 # ID=28314_7;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.635	qacG	3007015	Strict	40.38	107.48	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	benzalkonium chloride	yes	chromosome_like	0.9058	0.0766	0.0176
pilot8	ERR1713334	k141_150379	k141_150379_9 # 6022 # 6777 # 1 # ID=28949_9;partial=01;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.331	vanW gene in vanG cluster	3002965	Strict	28.57	89.68	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	vancomycin	yes	plasmid_like	0.2597	0.6966	0.0436
pilot8	ERR1713334	k141_282751	k141_282751_1 # 1 # 1791 # 1 # ID=29307_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.635	adeF	3000777	Strict	72.09	56.37	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	tetracycline	yes	chromosome_like	0.7374	0.1332	0.1295
pilot8	ERR1713334	k141_84710	k141_84710_5 # 10546 # 12519 # 1 # ID=29703_5;partial=00;start_type=GTG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.396	tet(Q)	3000191	Strict	96.65	100.00	tetracycline antibiotic	antibiotic target protection	tetracycline-resistant ribosomal protection protein	tetracycline; doxycycline; minocycline; chlortetracycline; demeclocycline; oxytetracycline	yes	plasmid_like	0.0645	0.861	0.0745
pilot8	ERR1713334	k141_150884	k141_150884_6 # 3384 # 3731 # 1 # ID=29725_6;partial=01;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.379	qacJ	3007014	Strict	44.66	108.41	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	benzalkonium chloride	yes	plasmid_like	0.0939	0.862	0.0441
pilot8	ERR1713334	k141_152298	k141_152298_4 # 1962 # 3158 # 1 # ID=32019_4;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.649	vanT gene in vanG cluster	3002972	Strict	33.51	55.90	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	vancomycin	yes	plasmid_like	0.412	0.4813	0.1067
pilot8	ERR1713334	k141_152604	k141_152604_2 # 253 # 582 # -1 # ID=32496_2;partial=00;start_type=ATG;rbs_motif=AATAA;rbs_spacer=6bp;gc_cont=0.297	qacJ	3007014	Strict	50.94	101.87	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	benzalkonium chloride	yes	chromosome_like	0.509	0.4609	0.0301
pilot8	ERR1713334	k141_152832	k141_152832_4 # 4323 # 5318 # 1 # ID=32791_4;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.590	vanH gene in vanO cluster	3002948	Strict	42.17	94.57	glycopeptide antibiotic	antibiotic target alteration	vanH; glycopeptide resistance gene cluster	vancomycin	yes	chromosome_like	0.5569	0.3597	0.0834
pilot8	ERR1713334	k141_86870	k141_86870_1 # 94 # 912 # -1 # ID=32810_1;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.648	vanY gene in vanB cluster	3002956	Strict	32.58	101.49	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	vancomycin	yes	chromosome_like	0.73	0.2047	0.0653
pilot8	ERR1713334	k141_483669	k141_483669_3 # 676 # 1020 # -1 # ID=32813_3;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.380	qacG	3007015	Strict	48.11	106.54	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	benzalkonium chloride	yes	chromosome_like	0.5946	0.3647	0.0407
pilot8	ERR1713334	k141_484124	k141_484124_2 # 383 # 853 # -1 # ID=33473_2;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.639	Pseudomonas aeruginosa soxR	3004107	Strict	71.74	100.00	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; disinfecting agents and antiseptics	antibiotic target alteration; antibiotic efflux	ATP-binding cassette (ABC) antibiotic efflux pump; major facilitator superfamily (MFS) antibiotic efflux pump; resistance-nodulation-cell division (RND) antibiotic efflux pump	tigecycline; ciprofloxacin; acriflavine; tetracycline; rifampin; chloramphenicol; ampicillin; norfloxacin; cefalotin; triclosan	yes	chromosome_like	0.6822	0.2419	0.0759
pilot8	ERR1713334	k141_220278	k141_220278_6 # 2719 # 3048 # -1 # ID=33870_6;partial=00;start_type=ATG;rbs_motif=AGGA/GGAG/GAGG;rbs_spacer=11-12bp;gc_cont=0.397	qacJ	3007014	Strict	36.79	101.87	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	benzalkonium chloride	yes	plasmid_like	0.0716	0.8658	0.0625
pilot8	ERR1713334	k141_418560	k141_418560_1 # 888 # 2114 # 1 # ID=34757_1;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.306	EreD	3004608	Strict	98.77	100.00	macrolide antibiotic	antibiotic inactivation	macrolide esterase	erythromycin	yes	chromosome_like	0.7789	0.159	0.0621
pilot8	ERR1713334	k141_419837	k141_419837_2 # 283 # 936 # 1 # ID=36645_2;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.326	vanY gene in vanB cluster	3002956	Strict	48.31	80.97	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	vancomycin	yes	virus_like	0.2076	0.2304	0.562
pilot8	ERR1713334	k141_287878	k141_287878_2 # 458 # 1663 # -1 # ID=37066_2;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.667	vanT gene in vanG cluster	3002972	Strict	33.86	56.32	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	vancomycin	yes	chromosome_like	0.4151	0.398	0.1869
pilot8	ERR1713334	k141_90951	k141_90951_1 # 2 # 1426 # -1 # ID=38914_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.300	tet(44)	3000556	Strict	98.32	74.22	tetracycline antibiotic	antibiotic target protection	tetracycline-resistant ribosomal protection protein	tetracycline; doxycycline; minocycline; chlortetracycline; demeclocycline; oxytetracycline	yes	plasmid_like	0.3563	0.3713	0.2724
pilot8	ERR1713334	k141_223795	k141_223795_4 # 2753 # 3088 # -1 # ID=39101_4;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;gc_cont=0.661	qacG	3007015	Strict	44.76	103.74	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	benzalkonium chloride	yes	chromosome_like	0.6233	0.3262	0.0506
pilot8	ERR1713334	k141_91257	k141_91257_7 # 7121 # 9565 # 1 # ID=39370_7;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=4bp;gc_cont=0.308	vanT gene in vanG cluster	3002972	Strict	34.96	114.33	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	vancomycin	yes	chromosome_like	0.9693	0.0208	0.0099
pilot8	ERR1713334	k141_157386	k141_157386_2 # 715 # 1044 # 1 # ID=39651_2;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=12bp;gc_cont=0.330	qacJ	3007014	Strict	49.06	101.87	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	benzalkonium chloride	yes	chromosome_like	0.5349	0.4319	0.0332
pilot8	ERR1713334	k141_25848	k141_25848_1 # 168 # 1541 # -1 # ID=40627_1;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.547	cpxA	3000830	Perfect	100.0	100.00	aminoglycoside antibiotic; aminocoumarin antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	novobiocin	yes	plasmid_like	0.2324	0.5368	0.2308
pilot8	ERR1713334	k141_488756	k141_488756_2 # 208 # 1059 # -1 # ID=40641_2;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.633	vanY gene in vanB cluster	3002956	Strict	30.94	105.60	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	vancomycin	yes	chromosome_like	0.7247	0.2209	0.0544
pilot8	ERR1713334	k141_158355	k141_158355_3 # 1768 # 4941 # -1 # ID=41112_3;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.675	adeF	3000777	Strict	43.72	99.81	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	tetracycline	yes	plasmid_like	0.1574	0.8084	0.0343
pilot8	ERR1713334	k141_357151	k141_357151_2 # 2034 # 2681 # -1 # ID=41692_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.455	Escherichia coli AcrAB-TolC with AcrR mutation conferring resistance to ciprofloxacin, tetracycline, and ceftazidime	3003807	Strict	100.0	100.00	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; disinfecting agents and antiseptics	antibiotic target alteration; antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	tigecycline; ciprofloxacin; tetracycline; ceftazidime; rifampin; chloramphenicol; ampicillin; cefalotin; triclosan	yes	chromosome_like	0.6041	0.2863	0.1096
pilot8	ERR1713334	k141_489758	k141_489758_4 # 2139 # 3344 # 1 # ID=42224_4;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.660	vanT gene in vanG cluster	3002972	Strict	33.86	56.32	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	vancomycin	yes	chromosome_like	0.6147	0.2343	0.151
pilot8	ERR1713334	k141_26982	k141_26982_2 # 237 # 794 # 1 # ID=42406_2;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.271	vanY gene in vanB cluster	3002956	Strict	37.77	69.03	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	vancomycin	yes	plasmid_like	0.1902	0.6399	0.1699
pilot8	ERR1713334	k141_423787	k141_423787_2 # 471 # 1163 # 1 # ID=42518_2;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=7bp;gc_cont=0.304	vanW gene in vanG cluster	3002965	Strict	37.02	81.85	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	vancomycin	yes	chromosome_like	0.7129	0.1802	0.1069
pilot8	ERR1713334	k141_424385	k141_424385_9 # 6875 # 9316 # -1 # ID=43368_9;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.372	vanT gene in vanG cluster	3002972	Strict	35.15	114.19	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	vancomycin	yes	chromosome_like	0.9385	0.0441	0.0174
pilot8	ERR1713334	k141_28114	k141_28114_1 # 144 # 767 # 1 # ID=44052_1;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.369	Campylobacter coli chloramphenicol acetyltransferase	3004454	Strict	96.14	100.00	phenicol antibiotic	antibiotic inactivation	chloramphenicol acetyltransferase (CAT)	chloramphenicol	yes	plasmid_like	0.0026	0.9851	0.0123
pilot8	ERR1713334	k141_162354	k141_162354_2 # 719 # 1714 # -1 # ID=47019_2;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;gc_cont=0.359	CfxA6	3003097	Strict	99.4	100.00	cephamycin	antibiotic inactivation	CfxA beta-lactamase		yes	plasmid_like	0.1307	0.597	0.2722
pilot8	ERR1713334	k141_295205	k141_295205_2 # 1257 # 2108 # 1 # ID=47861_2;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.459	vanY gene in vanG cluster	3002959	Strict	39.6	101.43	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	vancomycin	yes	chromosome_like	0.6607	0.2123	0.127
pilot8	ERR1713334	k141_30786	k141_30786_2 # 970 # 2157 # 1 # ID=48405_2;partial=00;start_type=GTG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.406	tet(39)	3000566	Perfect	100.0	100.00	tetracycline antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline	yes	plasmid_like	0.0028	0.9907	0.0065
pilot8	ERR1713334	k141_97447	k141_97447_1 # 3 # 875 # -1 # ID=48621_1;partial=10;start_type=ATG;rbs_motif=AGGA/GGAG/GAGG;rbs_spacer=11-12bp;gc_cont=0.388	vanY gene in vanA cluster	3002955	Strict	28.27	96.04	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	vancomycin; teicoplanin	yes	virus_like	0.341	0.2975	0.3615
pilot8	ERR1713334	k141_30972	k141_30972_1 # 1 # 1026 # 1 # ID=48650_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.539	vanT gene in vanG cluster	3002972	Strict	34.6	48.03	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	vancomycin	yes	chromosome_like	0.6007	0.2125	0.1868
pilot8	ERR1713334	k141_163671	k141_163671_4 # 2392 # 3321 # 1 # ID=48923_4;partial=01;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.627	vanG	3002909	Strict	56.91	88.83	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; Van ligase	vancomycin	yes	plasmid_like	0.1586	0.584	0.2574
pilot8	ERR1713334	k141_494552	k141_494552_1 # 211 # 555 # 1 # ID=49601_1;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.330	qacG	3007015	Strict	48.08	106.54	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	benzalkonium chloride	yes	plasmid_like	0.0038	0.9886	0.0076
pilot8	ERR1713334	k141_494987	k141_494987_4 # 2093 # 3187 # -1 # ID=50293_4;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.611	vanG	3002909	Strict	38.86	104.30	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; Van ligase	vancomycin	yes	chromosome_like	0.8807	0.0895	0.0298
pilot8	ERR1713334	k141_232209	k141_232209_1 # 3 # 1295 # -1 # ID=51331_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.492	tet(W/N/W)	3004442	Strict	79.35	67.45	tetracycline antibiotic	antibiotic target protection	tetracycline-resistant ribosomal protection protein	tetracycline; minocycline; chlortetracycline	yes	chromosome_like	0.3925	0.3609	0.2466
pilot8	ERR1713334	k141_298034	k141_298034_5 # 2505 # 3425 # 1 # ID=52188_5;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.644	vanY gene in vanB cluster	3002956	Strict	36.76	114.18	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	vancomycin	yes	plasmid_like	0.1875	0.7397	0.0728
pilot8	ERR1713334	k141_496373	k141_496373_2 # 204 # 1319 # -1 # ID=52292_2;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.651	vanT gene in vanG cluster	3002972	Strict	38.01	52.11	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	vancomycin	yes	plasmid_like	0.3672	0.4572	0.1755
